fecha,id,precio,lon,lat,tipo
2015-12-28,07111,3.856873825,-92.78501957,16.72282156,Pie de parcela
2015-12-28,07112,3.83544,-92.39159616,16.93230896,Pie de parcela
2015-12-28,07113,3.8397423699999997,-92.68688958,16.92033039,Pie de parcela
2015-12-28,07114,3.7,-90.55586736,16.28120637,Pie de parcela
2015-12-28,07115,3.8,-91.24208406,16.19383705,Pie de parcela
2015-12-28,07116,3.684985,-90.74995286,16.24123405,Pie de parcela
2015-12-28,07117,3.57703,-92.66890067,15.66747892,Pie de parcela
2015-12-28,07118,3.1,-92.80212375,17.15587018,Pie de parcela
2015-12-28,07119,3.84496462,-92.72493955,16.94630339,Pie de parcela
2015-12-28,08001,2.85,-106.38129802,30.45078234,Pie de parcela
2015-12-28,08002,3.5,-105.58427749,29.06926801,Pie de parcela
2015-12-28,08003,3,-105.30748591,27.09790924,Pie de parcela
2015-12-28,08005,3.0445811700000003,-107.51661168,31.33324115,Pie de parcela
2015-12-28,08006,2.9765,-107.29241214,28.85095967,Pie de parcela
2015-12-28,08007,3.757577035,-106.54607223,26.75348243,Pie de parcela
2015-12-28,08008,2.5999999999999996,-107.69458091,26.94560044,Pie de parcela
2015-12-28,08009,3.1,-107.57365978,27.80181795,Pie de parcela
2015-12-28,08010,2.8125669,-107.12036309,30.05644243,Pie de parcela
2015-12-28,08012,2.817015,-107.06491367,27.80472072,Pie de parcela
2015-12-28,08013,3.020309155,-108.20120576,30.18938729,Pie de parcela
2015-12-28,08014,3,-105.06508605,26.63648058,Pie de parcela
2015-12-28,08017,2.9153450000000003,-106.94949575,28.72132481,Pie de parcela
2015-12-28,08018,3.3161917499999998,-106.90035199,28.21855147,Pie de parcela
2015-12-28,08019,3.01684846,-106.23201109,29.00661075,Pie de parcela
2015-12-28,08020,3.05,-108.51618916,27.4580889,Pie de parcela
2015-12-28,08023,2.91489,-107.6430202,30.16075196,Pie de parcela
2015-12-28,08025,3.5672277,-107.74776978,29.35190127,Pie de parcela
2015-12-28,08027,3.8567484199999993,-107.24316749,27.14319047,Pie de parcela
2015-12-28,08029,3.85930987,-107.03525333,26.1668374,Pie de parcela
2015-12-28,08030,2.9614433000000004,-108.27406356,27.39871586,Pie de parcela
2015-12-28,08031,2.956275525,-107.55643699,28.38558086,Pie de parcela
2015-12-28,08033,3,-106.06989693,27.07157589,Pie de parcela
2015-12-28,08034,3.66524906,-107.72282254,29.72343908,Pie de parcela
2015-12-28,08035,3.0340106250000005,-108.4530897,30.85053461,Pie de parcela
2015-12-28,08036,4,-104.39046988,27.07961266,Pie de parcela
2015-12-28,08038,3.8,-105.06081749,28.54026921,Pie de parcela
2015-12-28,08040,3.66357277,-108.33095438,29.32611491,Pie de parcela
2015-12-28,08041,3.29169329,-107.97308408,27.83487716,Pie de parcela
2015-12-28,08043,2.948026125,-107.7199482,28.82556574,Pie de parcela
2015-12-28,08044,3.2,-105.51560169,26.7253413,Pie de parcela
2015-12-28,08046,3.071240875,-107.72909126,26.57766724,Pie de parcela
2015-12-28,08047,3.1378825000000004,-108.74622213,28.15424452,Pie de parcela
2015-12-28,08048,3.3130188833333336,-107.13868774,29.29754523,Pie de parcela
2015-12-28,08050,3.02380677,-107.72935783,30.53518746,Pie de parcela
2015-12-28,08051,3.003,-108.18896933,28.15490885,Pie de parcela
2015-12-28,08052,3,-104.525394,29.37014555,Pie de parcela
2015-12-28,08054,2.88576321,-106.61099314,28.8073703,Pie de parcela
2015-12-28,08056,3,-106.31069456,27.26850877,Pie de parcela
2015-12-28,08062,3,-105.34085914,28.00023124,Pie de parcela
2015-12-28,08063,2.9489522650000004,-108.07934877,28.71747271,Pie de parcela
2015-12-28,08065,3.1500000000000004,-107.97618065,27.22494489,Pie de parcela
2015-12-28,08066,3.07987798,-108.50690041,27.8621444,Pie de parcela
2015-12-28,08067,3,-105.80650795,27.48899151,Pie de parcela
2015-12-28,09004,4.35,-99.31171275,19.31898651,Pie de parcela
2015-12-28,09008,4.35,-99.26931243,19.25852599,Pie de parcela
2015-12-28,09009,5.26269,-99.04969977,19.14087421,Pie de parcela
2015-12-28,09010,4.35,-99.24809748,19.33627603,Pie de parcela
2015-12-28,09011,5.3,-99.00226667,19.26554872,Pie de parcela
2015-12-28,09012,4.95,-99.21105204,19.20390578,Pie de parcela
2015-12-28,09013,4.98967,-99.08819121,19.24639808,Pie de parcela
2015-12-28,10001,3.2205100000000004,-104.93829244,24.51400168,Pie de parcela
2015-12-28,10002,4.369316666666666,-106.45172028,25.08074924,Pie de parcela
2015-12-28,10003,3.5845000000000002,-104.78447878,25.02987661,Pie de parcela
2015-12-28,10004,3.35,-103.70475434,24.69949213,Pie de parcela
2015-12-28,10005,3,-104.84304428,23.97248985,Pie de parcela
2015-12-28,10006,4.1759581699999995,-103.20780069,24.75306923,Pie de parcela
2015-12-28,10008,3.968808075,-104.07805879,24.42002321,Pie de parcela
2015-12-28,10009,4.025,-106.06645692,25.99516343,Pie de parcela
2015-12-28,10010,3.6001700000000003,-104.81756772,26.08897509,Pie de parcela
2015-12-28,10011,3.42935,-104.99253379,25.7200657,Pie de parcela
2015-12-28,10012,3.7085,-103.69184983,25.48144151,Pie de parcela
2015-12-28,10013,3.55,-104.12986877,26.14404302,Pie de parcela
2015-12-28,10014,2.75,-104.54881702,23.00853211,Pie de parcela
2015-12-28,10015,4.6865000000000006,-104.07445706,25.24848511,Pie de parcela
2015-12-28,10016,2.9192485500000003,-104.20964415,23.81095545,Pie de parcela
2015-12-28,10017,4.15515,-105.67545048,26.48158996,Pie de parcela
2015-12-28,10018,4.25,-105.21548131,25.54669933,Pie de parcela
2015-12-28,10019,3.3942144799999996,-105.94409857,24.70067734,Pie de parcela
2015-12-28,10020,3.9248872649999997,-104.35534592,24.48758895,Pie de parcela
2015-12-28,10021,3.025,-104.08715581,24.79254766,Pie de parcela
2015-12-28,10022,3,-104.01836095,24.00558629,Pie de parcela
2015-12-28,10023,4.35662,-105.31474681,23.4149937,Pie de parcela
2015-12-28,10024,3.025,-104.56630357,25.19596369,Pie de parcela
2015-12-28,10025,4.2,-105.67300921,26.18502084,Pie de parcela
2015-12-28,10026,4.7,-105.74364608,24.23172663,Pie de parcela
2015-12-28,10027,4.092464205,-102.7152886,24.64716185,Pie de parcela
2015-12-28,10028,3.77615,-104.46871669,24.80875272,Pie de parcela
2015-12-28,10029,4,-104.29870186,25.37495041,Pie de parcela
2015-12-28,10030,3.9,-104.39658587,25.61739907,Pie de parcela
2015-12-28,10031,2.8,-103.41853464,24.49923413,Pie de parcela
2015-12-28,10032,3.589252685,-105.69220397,24.98196276,Pie de parcela
2015-12-28,10033,2.95,-104.15645889,23.4317604,Pie de parcela
2015-12-28,10034,4.134,-106.71996885,24.95993448,Pie de parcela
2015-12-28,10035,4,-106.06293334,25.45131194,Pie de parcela
2015-12-28,10037,3.8166666666666664,-106.59576858,25.25631025,Pie de parcela
2015-12-28,10038,2.97579373,-103.95444241,23.73527044,Pie de parcela
2015-12-28,10039,3.3648700000000002,-105.03659678,24.84527047,Pie de parcela
2015-12-28,11001,3.49538167,-101.5316956,20.53531166,Pie de parcela
2015-12-28,11002,3.584131816666667,-100.74402153,20.04752849,Pie de parcela
2015-12-28,11003,3.4,-100.72331775,20.91875383,Pie de parcela
2015-12-28,11004,3.3204552866666663,-100.57329026,20.4275583,Pie de parcela
2015-12-28,11005,3.41465937,-100.62003027,20.57640313,Pie de parcela
2015-12-28,11006,4.28032998,-99.80083311,21.25711542,Pie de parcela
2015-12-28,11007,3.3214843933333333,-100.78712723,20.54066817,Pie de parcela
2015-12-28,11008,3.271534415,-101.87899062,20.71024104,Pie de parcela
2015-12-28,11009,3.32108,-100.79467691,20.73874546,Pie de parcela
2015-12-28,11010,3.417145,-100.38200274,20.21707813,Pie de parcela
2015-12-28,11011,3.4823923399999996,-100.93546684,20.42772613,Pie de parcela
2015-12-28,11012,3.5862709366666667,-101.66915369,20.6156109,Pie de parcela
2015-12-28,11013,3.4138650000000004,-100.35746731,21.14126048,Pie de parcela
2015-12-28,11014,3.3264694749999997,-100.93323144,21.14367289,Pie de parcela
2015-12-28,11015,3.3308,-101.24030184,21.0217893,Pie de parcela
2015-12-28,11016,3.59209808,-101.4983546,20.36757438,Pie de parcela
2015-12-28,11017,3.4599463399999997,-101.36776955,20.69779606,Pie de parcela
2015-12-28,11018,3.46669313,-101.04851761,20.36259474,Pie de parcela
2015-12-28,11019,3.2878333333333334,-100.50782763,20.19759385,Pie de parcela
2015-12-28,11020,3.3499999999999996,-101.6200247,21.12283868,Pie de parcela
2015-12-28,11021,3.5,-101.24601408,20.08464235,Pie de parcela
2015-12-28,11022,3.3286700000000002,-101.46729307,21.57704525,Pie de parcela
2015-12-28,11023,3.5577893466666666,-101.81451335,20.40141637,Pie de parcela
2015-12-28,11024,3.4316372150000003,-101.36984239,20.55878544,Pie de parcela
2015-12-28,11025,3.2973850000000002,-101.92793464,20.93038785,Pie de parcela
2015-12-28,11026,3.3582825,-101.60307952,20.82717962,Pie de parcela
2015-12-28,11027,3.48317515,-101.17110034,20.62340519,Pie de parcela
2015-12-28,11028,3.4518839199999998,-100.91648317,20.2074285,Pie de parcela
2015-12-28,11029,3.35386782,-100.85279394,21.44436789,Pie de parcela
2015-12-28,11030,3.176915,-101.23389899,21.49362175,Pie de parcela
2015-12-28,11031,3.292615,-101.78550957,20.92025024,Pie de parcela
2015-12-28,11032,3.6029299999999997,-100.38672218,21.01006025,Pie de parcela
2015-12-28,11033,3.28925,-100.47274852,21.40096939,Pie de parcela
2015-12-28,11034,4.23,-100.06675098,21.16189211,Pie de parcela
2015-12-28,11035,3.2989159166666666,-100.9923129,20.67810293,Pie de parcela
2015-12-28,11036,3.45984,-100.98829512,20.15830683,Pie de parcela
2015-12-28,11037,3.3681093399999997,-101.43603145,20.96067186,Pie de parcela
2015-12-28,11038,3.5643131733333333,-100.53213607,20.00736605,Pie de parcela
2015-12-28,11039,3.320096786666667,-100.74243687,20.29156902,Pie de parcela
2015-12-28,11040,4.2875,-100.15723048,21.03674813,Pie de parcela
2015-12-28,11041,3.5083349999999998,-101.15856498,20.12487304,Pie de parcela
2015-12-28,11042,3.493595205,-101.26927226,20.37664508,Pie de parcela
2015-12-28,11043,4.207484989999999,-100.21370062,21.35799117,Pie de parcela
2015-12-28,11044,3.4670462200000003,-100.99501156,20.54146394,Pie de parcela
2015-12-28,11045,4.2381,-99.97982448,21.35846364,Pie de parcela
2015-12-28,11046,3.4516150000000003,-101.22079215,20.1820011,Pie de parcela
2015-12-28,12001,3.8431575025,-99.71373404,16.96449971,Pie de parcela
2015-12-28,12002,4.384799995,-98.95273364,17.75149908,Pie de parcela
2015-12-28,12003,3.1823333333333332,-100.60412362,17.91271725,Pie de parcela
2015-12-28,12004,3.368,-98.36509745,17.37301634,Pie de parcela
2015-12-28,12005,4.792916666666667,-98.50664964,17.65030029,Pie de parcela
2015-12-28,12006,4.39318,-99.97931858,18.09117252,Pie de parcela
2015-12-28,12007,3.2890266666666665,-100.20046978,18.25313255,Pie de parcela
2015-12-28,12008,3.502155,-99.07483551,18.14283072,Pie de parcela
2015-12-28,12009,4.826,-98.5680196,17.27271848,Pie de parcela
2015-12-28,12010,4.380333333333334,-98.89171913,17.49902408,Pie de parcela
2015-12-28,12011,3.939505,-100.33530098,17.33462915,Pie de parcela
2015-12-28,12012,3.55394,-99.06821452,16.96375745,Pie de parcela
2015-12-28,12013,3.8525649900000003,-98.5722669,16.68429257,Pie de parcela
2015-12-28,12014,3.9803499999999996,-100.42099478,17.09545164,Pie de parcela
2015-12-28,12015,3.407835005,-99.41424307,18.45823075,Pie de parcela
2015-12-28,12016,3.7388149999999998,-101.64457266,18.28509007,Pie de parcela
2015-12-28,12017,3.4604049999999997,-99.71399868,18.13213935,Pie de parcela
2015-12-28,12018,3.944709985,-98.93376137,16.6132772,Pie de parcela
2015-12-28,12019,3.45672999,-99.05233779,17.98408226,Pie de parcela
2015-12-28,12020,4.328,-98.70304124,17.43417409,Pie de parcela
2015-12-28,12021,4.03381,-100.05568499,17.14456784,Pie de parcela
2015-12-28,12022,3.5686666666666667,-100.92649574,18.08493616,Pie de parcela
2015-12-28,12023,3.9893475,-98.5167659,16.45988109,Pie de parcela
2015-12-28,12024,4.2,-98.66717991,17.7382786,Pie de parcela
2015-12-28,12025,3.8604233333333333,-98.95923999,16.72215416,Pie de parcela
2015-12-28,12026,3.7095118199999995,-99.80985834,18.12758175,Pie de parcela
2015-12-28,12027,3.37655,-100.61668155,18.66022249,Pie de parcela
2015-12-28,12028,4.3893699999999995,-99.11417211,17.52337248,Pie de parcela
2015-12-28,12029,4.55936,-99.69932015,17.39264078,Pie de parcela
2015-12-28,12030,4.0000925025,-99.13426472,16.69201622,Pie de parcela
2015-12-28,12031,4.08082279,-100.10556983,18.44210056,Pie de parcela
2015-12-28,12032,4.5677900000000005,-100.02366421,17.73519655,Pie de parcela
2015-12-28,12033,4.6244233333333336,-98.54323061,17.81653011,Pie de parcela
2015-12-28,12034,3.5588450099999998,-99.25382104,18.22942535,Pie de parcela
2015-12-28,12035,3.4983000000000004,-99.58068219,18.22600706,Pie de parcela
2015-12-28,12036,3.87369,-98.49798233,16.80586981,Pie de parcela
2015-12-28,12037,4.9727131799999995,-99.76524813,18.46334721,Pie de parcela
2015-12-28,12038,3.8228300000000006,-101.43922059,17.81344719,Pie de parcela
2015-12-28,12039,3.851675,-99.47137345,17.1388307,Pie de parcela
2015-12-28,12040,4.46709499,-99.79674963,17.6318872,Pie de parcela
